num_critic_for_reviews,gross,genres,movie_title,num_voted_users,num_user_for_reviews,language,country,budget,title_year,imdb_score,aspect_ratio
40,14358033,Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man?,17365,66,English,USA,40000000,1992,5.9,2.35
242,33201661,Comedy|Romance,Am?ie?,534262,1314,French,France,77000000,2001,8.4,2.35
70,14018364,Comedy|Crime|Family|Romance,New York Minute?,17722,111,English,USA,30000000,2004,4.8,1.85
135,13395939,Comedy|Drama|Romance,Alfie?,43442,146,English,UK,60000000,2004,6.2,1.85
125,20113965,Biography|Drama|Romance,Big Miracle?,15231,66,English,USA,40000000,2012,6.5,2.35
54,13376506,Drama,The Deep End of the Ocean?,10413,111,English,USA,40000000,1999,6.3,1.85
104,13208023,Crime|Horror|Thriller,Feardotcom?,17309,388,English,UK,42000000,2002,3.3,2.35
157,13838130,Action|Adventure|Fantasy|Thriller,Cirque du Freak: The Vampire's Assistant?,35990,157,English,USA,40000000,2009,5.9,2.35
159,5773519,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein?,28618,91,English,USA,40000000,2015,6,2.35
78,9652000,Comedy,Duplex?,46205,147,English,USA,40000000,2003,5.8,1.85
32,7000000,Action|Adventure|Drama|Thriller,Raise the Titanic?,2933,70,English,UK,36000000,1980,4.7,2.35
75,10431220,Action|Sci-Fi,Universal Soldier: The Return?,24216,162,English,USA,24000000,1999,4.1,1.85
219,10326062,Action|Horror|Mystery|Sci-Fi|Thriller,Pandorum?,121432,310,English,Germany,33000000,2009,6.8,2.35
83,6114237,Drama|Mystery|Sci-Fi|Thriller,Impostor?,19986,207,English,USA,40000000,2001,6.2,1.85
53,4835968,Action|Adventure|Thriller,Extreme Ops?,4821,82,English,UK,40000000,2002,4.5,2.35
61,4777007,Comedy|Fantasy|Sci-Fi,Just Visiting?,15130,98,English,France,40000000,2001,5.8,2.35
308,3675072,Adventure|Sci-Fi|Thriller,Sunshine?,190132,801,English,UK,26000000,2007,7.3,2.35
70,18438149,Comedy|Drama,A Thousand Words?,30842,93,English,USA,40000000,2012,5.9,2.35
41,511920,Adventure|Animation|Comedy|Fantasy|Romance,Delgo?,2458,26,English,USA,40000000,2008,4.4,1.85
224,10640645,Action|Crime|Drama|Mystery|Thriller,The Gunman?,28429,110,English,USA,40000000,2015,5.8,2.35
66,652526,Action|Adventure|Family|Thriller,Alex Rider: Operation Stormbreaker?,20201,187,English,Germany,40000000,2006,5.1,2.35
253,80050171,Drama|Mystery|Thriller,Disturbia?,186982,491,English,USA,20000000,2007,6.9,1.85
79,7564000,Comedy|Crime|Drama|Thriller,Hackers?,54650,223,English,USA,20000000,1995,6.2,2.35
94,876671,Adventure|Comedy|Drama|Romance|Thriller|War,The Hunting Party?,22010,90,English,USA,25000000,2007,6.9,2.35
77,2869369,Comedy|Fantasy,The Hudsucker Proxy?,65474,211,English,UK,30000000,1994,7.3,1.85
106,128978,Action|Drama|History|Romance|War,The Warlords?,22897,61,Mandarin,Hong Kong,40000000,2007,7.1,2.35
30,77231,Drama|History|War,Nomad: The Warrior?,3322,32,Kazakh,France,25000000,2005,6,2.35
488,4563029,Action|Drama|Sci-Fi|Thriller,Snowpiercer?,181472,514,English,South Korea,39200000,2013,7,1.85
118,50693162,Action|Drama|Fantasy,The Crow?,136580,545,English,USA,23000000,1994,7.6,1.85
214,63411478,Drama|Fantasy|Romance|Sci-Fi,The Time Traveler's Wife?,114925,234,English,USA,39000000,2009,7.1,2.35
187,144512310,Action|Crime|Thriller,The Fast and the Furious?,272227,988,English,USA,38000000,2001,6.7,2.35
370,35287788,Animation|Comedy|Family|Horror|Sci-Fi,Frankenweenie?,73886,165,English,USA,39000000,2012,7,1.85
276,25335935,Action|Adventure|Sci-Fi|Thriller,Serenity?,242599,1594,English,USA,40000000,2005,8,2.35
76,5881504,Biography|Drama|Romance|Sport,Against the Ropes?,5917,50,English,USA,39000000,2004,5.3,2.35
95,60000000,Action|Comedy|Sci-Fi,Superman III?,49934,224,English,UK,39000000,1983,4.9,2.35
211,29802761,Comedy|Sport,Grudge Match?,46480,115,English,USA,40000000,2013,6.4,1.85
160,626809,Action|Adventure|Drama|History|War,Red Cliff?,36894,105,Mandarin,China,553632000,2008,7.4,2.35
97,127214072,Comedy|Romance,Sweet Home Alabama?,83786,392,English,USA,38000000,2002,6.1,2.35
174,88915214,Comedy|Romance,The Ugly Truth?,163665,169,English,USA,38000000,2009,6.5,2.35
23,30400000,Comedy,Sgt. Bilko?,17810,73,English,USA,39000000,1996,5.7,2.35
103,85570368,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids 2: Island of Lost Dreams?,44885,107,English,USA,38000000,2002,5.1,1.85
98,75668868,Action|Adventure|Mystery|Sci-Fi|Thriller,Star Trek: Generations?,60504,249,English,USA,35000000,1994,6.6,2.35
273,6594136,Action|Biography|Drama,The Grandmaster?,24557,111,Mandarin,Hong Kong,38600000,2013,6.5,2.35
279,58700247,Drama|Romance,Water for Elephants?,95367,260,English,USA,38000000,2011,6.9,2.35
65,50668906,Biography|Drama|Sport,The Hurricane?,76016,265,English,USA,38000000,1999,7.6,1.85
98,39177215,Crime|Drama|Thriller,Enough?,30667,234,English,USA,38000000,2002,5.6,2.35
116,40334024,Comedy|Crime|Romance,Heartbreakers?,44168,216,English,USA,35000000,2001,6.2,2.35
76,71038190,Action|Comedy|Crime,Paul Blart: Mall Cop 2?,23473,123,English,USA,30000000,2015,4.4,1.85
106,24044532,Drama|Romance,Angel Eyes?,19686,180,English,USA,38000000,2001,5.6,1.85
55,22770864,Comedy|Drama,Joe Somebody?,8433,85,English,USA,38000000,2001,5.5,1.85
172,18653746,Mystery|Thriller,The Ninth Gate?,137722,638,English,Spain,38000000,1999,6.7,2.35
47,17305211,Crime|Drama|Mystery|Thriller,Extreme Measures?,14066,75,English,USA,38000000,1996,6.1,2.35
107,16991902,Drama|Music,Rock Star?,34592,191,English,USA,57000000,2001,6.2,2.35
323,47536959,Drama,Precious?,86955,275,English,USA,10000000,2009,7.3,1.85
37,10300000,Adventure|Drama,White Squall?,17859,89,English,USA,38000000,1996,6.6,2.35
297,13782838,Horror|Mystery|Sci-Fi,The Thing?,258078,911,English,USA,15000000,1982,8.2,2.35
302,41997790,Action|Sci-Fi|Thriller,Riddick?,125305,343,English,USA,38000000,2013,6.4,2.35
38,6482195,Crime|Mystery|Thriller,Switchback?,9740,81,English,USA,37000000,1997,6.4,2.35
31,623374,Action|Adventure|Drama|Thriller|Western,Texas Rangers?,4757,67,English,USA,38000000,2001,5.2,2.35
118,7871693,Adventure|Family|Fantasy|Sci-Fi,City of Ember?,52908,102,English,USA,55000000,2008,6.5,2.35
546,16377274,Drama,The Master?,105144,405,English,USA,32000000,2012,7.1,1.85
86,9589875,Biography|Drama|Sport,The Express?,16673,45,English,USA,40000000,2008,7.3,2.35
194,34912982,Action|Adventure|Sci-Fi|Thriller,The 5th Wave?,55617,266,English,USA,38000000,2016,5.2,2.35
437,109712885,Drama|Sport,Creed?,146708,362,English,USA,35000000,2015,7.7,2.35
378,92173235,Crime|Drama|Thriller,The Town?,280228,420,English,USA,37000000,2010,7.6,2.35
170,41102171,Comedy|Drama|Romance,What to Expect When You're Expecting?,57266,89,English,USA,40000000,2012,5.7,2.35
341,60338891,Comedy|Drama,Burn After Reading?,248468,545,English,USA,37000000,2008,7,1.85
139,48006503,Adventure|Comedy|Family|Fantasy,Nim's Island?,28109,110,English,USA,37000000,2008,6,2.35
393,26903709,Action|Biography|Drama|Sport,Rush?,312629,475,English,UK,38000000,2013,8.1,2.35
224,22450975,Drama,Magnolia?,241030,1437,English,USA,37000000,1999,8,2.35
203,44867349,Action|Comedy|Crime,Cop Out?,75347,176,English,USA,37000000,2010,5.6,2.35
148,46813366,Comedy|Romance,How to Be Single?,39440,83,English,USA,38000000,2016,6.1,2.35
131,72279690,Drama|Family,Dolphin Tale?,17948,86,English,USA,37000000,2011,6.9,1.85
350,191449475,Drama|Fantasy|Romance,Twilight?,348007,1535,English,USA,37000000,2008,5.2,2.35
129,71026631,Crime|Drama|Thriller,John Q?,98899,394,English,USA,36000000,2002,7,1.85
40,68208190,Action|Comedy|Crime|Thriller,Blue Streak?,60572,144,English,USA,65000000,1999,6.3,1.85
289,150368971,Comedy|Crime,We're the Millers?,316671,301,English,USA,37000000,2013,7,2.35
72,50129186,Action|Crime|Drama|Mystery|Thriller,Breakdown?,38399,218,English,USA,36000000,1997,6.9,2.35
89,55500000,Action|Adventure|Thriller,Never Say Never Again?,48636,214,English,UK,36000000,1983,6.2,2.35
265,50213619,Comedy|Sci-Fi,Hot Tub Time Machine?,139184,243,English,USA,36000000,2010,6.4,1.85
54,42019483,Drama|Family,Dolphin Tale 2?,6069,33,English,USA,36000000,2014,6.4,1.85
126,23360779,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Reindeer Games?,31113,212,English,USA,34000000,2000,5.7,2.35
110,26183197,Action|Crime|Drama|Thriller,A Man Apart?,38348,135,English,USA,36000000,2003,6.1,2.35
138,20991497,Comedy|Drama|Romance,Aloha?,39778,172,English,USA,37000000,2015,5.4,1.85
31,13052741,Drama|History,Ghosts of Mississippi?,8531,57,English,USA,36000000,1996,6.7,1.85
95,14378353,Drama|Mystery|Romance|Thriller,Snow Falling on Cedars?,12375,194,English,USA,36000000,1999,6.8,2.35
267,33037754,Drama|Horror|Mystery|Thriller,The Rite?,75864,197,English,USA,37000000,2011,6,2.35
175,12339633,Drama|Sci-Fi|Thriller,Gattaca?,220591,641,English,USA,36000000,1997,7.8,2.35
63,2954405,Biography|Comedy|Romance,Isn't She Great?,1977,64,English,USA,36000000,2000,5.3,1.85
85,30105968,Adventure|Animation|Comedy|Family|Sci-Fi,Space Chimps?,8860,45,English,USA,37000000,2008,4.5,2.35
44,37788228,Comedy,Head of State?,15046,80,English,USA,35200000,2003,5.4,1.85
334,277313371,Comedy,The Hangover?,583341,626,English,USA,35000000,2009,7.8,2.35
78,2126511,Action|Biography|Drama|History,Ip Man 3?,21912,45,Cantonese,Hong Kong,36000000,2015,7.2,2.35
199,205399422,Action|Adventure|Comedy|Crime,Austin Powers: The Spy Who Shagged Me?,181225,784,English,USA,33000000,1999,6.6,2.35
186,251188924,Action|Adventure,Batman?,269033,817,English,USA,35000000,1989,7.6,1.85
77,1068392,Biography|Drama|War,There Be Dragons?,3865,53,English,Spain,36000000,2011,5.9,2.35
68,144731527,Action|Crime|Thriller,Lethal Weapon 3?,128010,136,English,USA,35000000,1992,6.7,2.35
261,255950375,Biography|Drama|Sport,The Blind Side?,223127,420,English,USA,29000000,2009,7.7,1.85
122,112692062,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids?,84325,205,English,USA,35000000,2001,5.4,1.85
340,117528646,Comedy|Crime,Horrible Bosses?,353442,387,English,USA,35000000,2011,6.9,2.35
493,171031347,Adventure|Drama|Western,True Grit?,240962,724,English,USA,38000000,2010,7.7,2.35
208,124732962,Comedy|Drama|Romance,The Devil Wears Prada?,286178,631,English,USA,35000000,2006,6.8,2.35
134,82300000,Adventure|Mystery|Sci-Fi,Star Trek: The Motion Picture?,63330,405,English,USA,35000000,1979,6.4,2.35
275,134455175,Comedy|Crime,Identity Thief?,97664,232,English,USA,35000000,2013,5.7,2.35
120,79100000,Crime|Thriller,Cape Fear?,127503,261,English,USA,35000000,1991,7.3,2.35
144,81159365,Crime|Drama|Thriller,21?,191470,278,English,USA,35000000,2008,6.8,2.35
332,110008260,Comedy|Romance,Trainwreck?,94241,309,English,Japan,35000000,2015,6.3,2.35
104,67962333,Comedy|Romance,Guess Who?,33887,160,English,USA,35000000,2005,5.9,1.85
116,78651430,Drama|Romance|War,The English Patient?,142067,457,English,USA,27000000,1996,7.4,1.85
177,64604977,Crime|Drama|Mystery|Thriller,L.A. Confidential?,414219,625,English,USA,35000000,1997,8.3,2.35
127,63939454,Adventure|Comedy|Family|Sci-Fi,Sky High?,61321,217,English,USA,35000000,2005,6.2,2.35
83,63826569,Comedy,In & Out?,32416,138,English,USA,35000000,1997,6.3,1.85
97,60054449,Action|Horror|Sci-Fi|Thriller,Species?,61018,140,English,USA,35000000,1995,5.8,2.35
256,26505000,Horror,A Nightmare on Elm Street?,149285,668,English,USA,1800000,1984,7.5,1.85
225,61280963,Horror|Sci-Fi|Thriller,The Cell?,79877,677,English,USA,33000000,2000,6.3,2.35
83,56876365,Action|Adventure,The Man in the Iron Mask?,125219,244,English,USA,35000000,1998,6.4,1.85
160,59699513,Biography|Drama|Family|History|Sport,Secretariat?,20827,136,English,USA,35000000,2010,7.2,2.35
191,54132596,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,TMNT?,53786,211,English,Hong Kong,34000000,2007,6.3,2.35
74,52277485,Biography|Drama|Sport,Radio?,32370,196,English,USA,35000000,2003,6.9,1.85
238,55802754,Comedy|Romance,Friends with Benefits?,270228,194,English,USA,35000000,2011,6.6,2.35
177,55291815,Comedy,Neighbors 2: Sorority Rising?,28041,111,English,USA,35000000,2016,6,2.35
405,83299761,Biography|Comedy|Drama|History|Music,Saving Mr. Banks?,117719,306,English,USA,35000000,2013,7.5,2.35
61,48169908,Biography|Drama|History|Romance,Malcolm X?,63923,156,English,USA,33000000,1992,7.7,1.85
285,67523385,Comedy,This Is 40?,104005,248,English,USA,35000000,2012,6.2,2.35
124,49474048,Comedy|Family,Old Dogs?,31191,120,English,USA,35000000,2009,5.4,1.85
164,45802315,Action|Adventure|Fantasy|Sci-Fi|Thriller,Underworld: Rise of the Lycans?,119974,169,English,USA,35000000,2009,6.6,2.35
120,43792641,Comedy|Romance,License to Wed?,32157,119,English,USA,35000000,2007,5.3,2.35
90,57651794,Comedy|Romance|Sport,The Benchwarmers?,40651,209,English,USA,33000000,2006,5.6,1.85
120,43894863,Comedy|Romance,Must Love Dogs?,25883,262,English,USA,30000000,2005,5.9,2.35
117,41954997,Biography|Crime|Drama,Donnie Brasco?,225122,234,English,USA,35000000,1997,7.8,2.35
226,39532308,Action|Horror|Sci-Fi,Resident Evil?,198701,1138,English,UK,33000000,2002,6.7,1.85
223,76600000,Fantasy|Horror,Poltergeist?,105446,321,English,USA,10700000,1982,7.4,2.35
193,39692139,Comedy|Crime|Thriller,The Ladykillers?,84131,400,English,USA,35000000,2004,6.2,1.85
228,40687294,Action|Crime|Drama|Mystery|Thriller,Max Payne?,107772,398,English,Canada,35000000,2008,5.4,2.35
360,37553932,Action|Sci-Fi|Thriller,In Time?,304318,463,English,USA,40000000,2011,6.7,2.35
148,37481242,Comedy|Romance,The Back-up Plan?,40654,97,English,USA,35000000,2010,5.3,2.35
128,39026186,Comedy|Drama|Romance,Something Borrowed?,48019,153,English,USA,35000000,2011,5.9,1.85
46,33422806,Adventure|Comedy|Fantasy,Black Knight?,30771,164,English,USA,50000000,2001,4.8,2.35
63,33423521,Action|Adventure|Comedy|Thriller,Street Fighter?,53115,282,English,Japan,35000000,1994,3.8,2.35
193,32519322,Biography|Drama|War,The Pianist?,497946,761,English,France,35000000,2002,8.5,1.85
208,31598308,Horror|Mystery|Thriller,From Hell?,124765,541,English,USA,35000000,2001,6.8,2.35
122,37617947,Drama|Family|Fantasy,The Nativity Story?,8143,203,English,USA,30000000,2006,6.8,2.35
228,32048809,Horror,House of Wax?,94456,576,English,Australia,30000000,2005,5.3,1.85
212,33987757,Drama|Romance,Closer?,168314,903,English,USA,27000000,2004,7.3,1.85
392,37304950,Biography|Crime|Drama,J. Edgar?,102728,279,English,USA,35000000,2011,6.6,2.35
208,30691439,Horror|Mystery,Mirrors?,86205,232,English,USA,35000000,2008,6.2,2.35
137,30307804,Drama|Fantasy|Horror,Queen of the Damned?,43991,695,English,USA,35000000,2002,5.2,2.35
119,30669413,Action|Horror|Sci-Fi,Predator 2?,105478,291,English,USA,35000000,1990,6.2,1.37
195,28687835,Crime|Drama|Thriller,Untraceable?,40964,245,English,USA,35000000,2008,6.2,2.35
95,26494611,Comedy|Drama|Romance|Sci-Fi,Blast from the Past?,48621,239,English,USA,35000000,1999,6.6,2.35
164,25266129,Comedy|Drama|Romance,Jersey Girl?,54346,358,English,USA,35000000,2004,6.2,2.35
211,25863915,Action|Crime|Mystery|Thriller,Alex Cross?,28257,151,English,USA,35000000,2012,5.1,2.35
91,25078937,Crime|Drama|Mystery|Thriller,Midnight in the Garden of Good and Evil?,31751,216,English,USA,30000000,1997,6.6,1.85
97,28995450,Comedy|Family|Fantasy,Nanny McPhee Returns?,19230,59,English,UK,35000000,2010,6.1,2.35
32,24276500,Biography|Crime|Drama,Hoffa?,17124,68,English,USA,35000000,1992,6.6,2.35
270,20981633,Drama|Mystery|Sci-Fi|Thriller,The X Files: I Want to Believe?,78256,492,English,USA,30000000,2008,5.9,2.35
89,22913677,Comedy|Family|Fantasy|Romance,Ella Enchanted?,47800,244,English,USA,35000000,2004,6.3,1.85
219,34531832,Biography|Drama|Sport,Concussion?,44788,138,English,UK,35000000,2015,7.1,2.35
180,28064226,Action|Mystery|Thriller,Abduction?,65044,173,English,USA,35000000,2011,5,2.35
93,19447478,Adventure|Animation|Comedy|Family|War,Valiant?,15788,80,English,UK,35000000,2005,5.6,1.85
173,19389454,Comedy|Drama,Wonder Boys?,54643,335,English,USA,55000000,2000,7.4,2.35
121,25871834,Action|Comedy|Sci-Fi|Thriller,Superhero Movie?,52052,173,English,USA,35000000,2008,4.5,1.85
298,19692608,Crime|Drama|Thriller,Broken City?,63548,134,English,USA,35000000,2013,6.2,2.35
158,19294901,Comedy|Horror,Cursed?,26126,325,English,USA,35000000,2005,5,2.35
248,20275446,Action|Crime|Thriller,Premium Rush?,95274,178,English,USA,35000000,2012,6.5,2.35
155,34507079,Action|Comedy|Crime,Hot Pursuit?,34948,118,English,USA,35000000,2015,5.1,2.35
105,18306166,Adventure|Drama|Romance|War,The Four Feathers?,28130,215,English,UK,35000000,2002,6.5,2.35
224,17609982,Action|Crime|Romance|Thriller,Parker?,90046,141,English,USA,35000000,2013,6.2,2.35
129,16831505,Comedy|Romance|Sport,Wimbledon?,51842,173,English,UK,31000000,2004,6.3,2.35
101,17596256,Comedy|Family,Furry Vengeance?,12399,84,English,USA,35000000,2010,3.8,1.85
227,14998070,Drama|Thriller|War,Lions for Lambs?,41170,298,English,USA,35000000,2007,6.2,2.35
13,14587732,Action|Drama|Thriller|War,Flight of the Intruder?,4795,39,English,USA,35000000,1991,5.7,2.35
171,18317151,Comedy|Music,Walk Hard: The Dewey Cox Story?,55630,200,English,USA,35000000,2007,6.7,2.35
119,11405825,Drama,The Shipping News?,28542,208,English,USA,35000000,2001,6.8,2.35
44,13264986,Action|Western,American Outlaws?,12077,162,English,USA,35000000,2001,6,1.85
188,10991381,Biography|Drama|History|Romance,The Young Victoria?,44931,100,English,UK,35000000,2009,7.3,2.35
166,10268846,Action|Crime|Mystery|Thriller,Whiteout?,31918,142,English,USA,35000000,2009,5.5,2.35
584,13303319,Drama|Fantasy,The Tree of Life?,136367,975,English,USA,32000000,2011,6.7,1.85
67,10076136,Action|Comedy|Thriller,Knock Off?,11512,141,English,Aruba,35000000,1998,4.8,2.35
233,10499968,Action|Crime|Drama|Thriller,Sabotage?,47498,212,English,USA,35000000,2014,5.7,1.85
112,7659747,Action|Mystery|Thriller,The Order?,14962,204,English,USA,38000000,2003,5.1,1.85
151,7948159,Action|Crime|Drama|Thriller,Punisher: War Zone?,48999,280,English,USA,35000000,2008,6,2.35
63,11631245,Action|Adventure|Family|Sci-Fi,Zoom?,15015,113,English,USA,35000000,2006,4.2,1.85
335,10137502,Adventure|Biography|Drama|Thriller,The Walk?,77394,195,English,USA,35000000,2015,7.4,2.35
24,6448817,Action|Adventure|Fantasy,Warriors of Virtue?,2189,31,English,USA,35000000,1997,4.6,2.35
147,7458269,Comedy|Drama|Romance,A Good Year?,70698,196,English,USA,35000000,2006,6.9,2.35
10,4651977,Drama,Radio Flyer?,10410,71,English,USA,35000000,1992,6.9,2.35
12,4496583,Crime|Drama,"Blood In, Blood Out?",23181,129,English,USA,35000000,1993,8,1.66
50,2221994,Action|Drama|Sci-Fi|Thriller,Smilla's Sense of Snow?,11747,99,English,Denmark,35000000,1997,6.4,2.35
149,6592103,Crime|Drama|Mystery|Thriller,Femme Fatale?,28584,232,English,France,35000000,2002,6.3,1.85
95,630779,Drama|Romance|War|Western,Ride with the Devil?,11101,159,English,USA,35000000,1999,6.8,2.35
297,102413606,Action|Mystery|Sci-Fi|Thriller,The Maze Runner?,310903,524,English,USA,34000000,2014,6.8,2.35
90,10214013,Comedy,Unfinished Business?,23072,89,English,USA,35000000,2015,5.4,2.35
56,32000000,Drama|Romance,The Age of Innocence?,36267,150,English,USA,30000000,1993,7.2,2.35
274,10139254,Drama|Sci-Fi,The Fountain?,190990,915,English,USA,35000000,2006,7.3,1.85
68,11227940,Action|Adventure|Comedy|Drama|Thriller,Chill Factor?,8367,94,English,USA,34000000,1999,5.2,2.35
98,183125,Action|Crime|Drama|Thriller,Stolen?,36914,86,English,USA,35000000,2012,5.5,2.35
256,15081783,Adventure|Animation|Family|Fantasy,Ponyo?,85589,144,Japanese,Japan,34000000,2008,7.7,1.85
117,37432299,Drama|Romance,The Longest Ride?,50041,116,English,USA,34000000,2015,7.1,2.35
107,10654581,Drama|Sci-Fi|Thriller,The Astronaut's Wife?,45497,260,English,USA,34000000,1999,5.3,1.85
52,6543194,Adventure|Drama|Romance,I Dreamed of Africa?,3740,61,English,USA,34000000,2000,5.6,2.35
